-7.5 -0.82489997 0.01651
-7 -0.78530002 0.01549
-6.5 -0.7471 0.01438
-6 -0.70779997 0.01339
-5.5 -0.66750002 0.01251
-5 -0.62620002 0.01171
-4.5 -0.58340001 0.01106
-4 -0.53869998 0.01056
-3.5 -0.477 0.01011
-3 -0.39590001 0.0096399998
-2.5 -0.31779999 0.0091899997
-2 -0.2402 0.0087599996
-1.5 -0.1689 0.0083400002
-1 -0.107 0.0080000004
-0.5 -0.052000001 0.00777
0 0 0.0076799998
0.5 0.052000001 0.00777
1 0.107 0.0080000004
1.5 0.1689 0.0083400002
2 0.2402 0.0087599996
2.5 0.31779999 0.0091899997
3 0.396 0.0096399998
3.5 0.477 0.01011
4 0.53869998 0.01056
4.5 0.58329999 0.01106
5 0.6261 0.01171
5.5 0.6674 0.0125
6 0.70779997 0.01339
6.5 0.74699998 0.01437
7 0.7852 0.01549
7.5 0.82480001 0.01651
8 0.86320001 0.01771
8.5 0.90140003 0.019060001
9 0.93959999 0.0206
9.5 0.9774 0.022360001
10 1.0164 0.023910001
10.5 1.0528001 0.02603
11 1.0880001 0.027969999
11.5 1.1188999 0.03064
12 1.1446 0.033100002
12.5 1.1722 0.036359999
13 1.1666 0.04016
13.5 1.1564 0.045189999
14 1.1442 0.051100001
15 1.1233 0.065030001
15.5 1.0802 0.078189999
19.5 0.81919998 0.23370001
20 0.80628675 0.18085608
21 0.78607512 0.20308791
22 0.77228123 0.22579707
23 0.76371533 0.24898115
24 0.75934035 0.27264273
25 0.75828177 0.29678449
26 0.75981551 0.32140672
27 0.76334774 0.3465063
28 0.76839298 0.37207627
29 0.77455473 0.3981061
30 0.78150821 0.42458183
31 0.78898662 0.45148638
32 0.79676968 0.47880006
33 0.80467463 0.50650078
34 0.8125487 0.53456438
35 0.82026386 0.56296486
36 0.82771194 0.5916748
37 0.83480114 0.62066531
38 0.84145296 0.6499064
39 0.84760028 0.67936701
40 0.85318512 0.70901531
41 0.85815752 0.73881876
42 0.86247402 0.76874399
43 0.86609691 0.79875737
44 0.86899346 0.8288247
45 0.87113506 0.8589114
46 0.87249696 0.88898277
47 0.87305772 0.91900384
48 0.87279886 0.94893956
49 0.87170452 0.9787547
50 0.86976141 1.0084141
51 0.86695832 1.0378829
52 0.86328626 1.0671262
53 0.85873795 1.0961089
54 0.8533082 1.1247967
55 0.84699327 1.1531553
56 0.83979124 1.181151
57 0.83170158 1.2087501
58 0.82272547 1.2359196
59 0.81286532 1.2626269
60 0.8021251 1.2888398
61 0.79050994 1.314527
62 0.77802658 1.3396574
63 0.76468277 1.3642007
64 0.75048774 1.3881276
65 0.73545188 1.411409
66 0.71958679 1.4340168
67 0.70290524 1.4559239
68 0.68542123 1.4771038
69 0.66714996 1.4975308
70 0.64810765 1.5171803
71 0.62831175 1.5360286
72 0.60778075 1.5540528
73 0.5865342 1.5712312
74 0.56459284 1.587543
75 0.5419783 1.6029685
76 0.5187133 1.617489
77 0.49482152 1.6310869
78 0.47032771 1.6437459
79 0.44525743 1.6554505
80 0.41963729 1.6661867
81 0.39349473 1.6759415
82 0.36685809 1.684703
83 0.33975658 1.6924607
84 0.31222013 1.6992052
85 0.28427956 1.7049284
86 0.2559664 1.7096235
87 0.22731286 1.7132846
88 0.19835193 1.7159075
89 0.16911717 1.7174889
90 0.13964278 1.7180271
91 0.10996349 1.7175215
92 0.080114633 1.7159727
93 0.050131973 1.7133826
94 0.020051757 1.7097545
95 -0.010089383 1.7050928
96 -0.040254448 1.6994032
97 -0.070406124 1.6926928
98 -0.10050684 1.6849697
99 -0.13051881 1.6762433
100 -0.16040406 1.6665244
101 -0.1901245 1.6558248
102 -0.21964201 1.6441575
103 -0.2489184 1.631537
104 -0.27791557 1.6179785
105 -0.30659547 1.6034985
106 -0.33492026 1.5881149
107 -0.36285219 1.5718461
108 -0.39035386 1.5547123
109 -0.41738817 1.5367342
110 -0.44391832 1.5179338
111 -0.47192022 1.4983342
112 -0.49732339 1.4779589
113 -0.52211756 1.456833
114 -0.54626799 1.4349823
115 -0.56974077 1.4124333
116 -0.59250247 1.3892136
117 -0.61452067 1.3653513
118 -0.63576365 1.3408757
119 -0.65620059 1.3158166
120 -0.67580158 1.2902045
121 -0.69453782 1.2640706
122 -0.71238142 1.2374469
123 -0.72930568 1.2103657
124 -0.74528503 1.18286
125 -0.76029503 1.1549634
126 -0.77431267 1.1267098
127 -0.78731602 1.0981338
128 -0.79928464 1.0692701
129 -0.8101995 1.0401539
130 -0.82004291 1.0108206
131 -0.82879883 0.98130608
132 -0.83645266 0.95164627
133 -0.84299135 0.92187732
134 -0.84840351 0.89203542
135 -0.85267943 0.86215705
136 -0.85581118 0.83227855
137 -0.85779238 0.80243641
138 -0.85861874 0.77266687
139 -0.85828757 0.74300629
140 -0.85679823 0.71349078
141 -0.85415196 0.68415636
142 -0.85035205 0.65503871
143 -0.84540385 0.62617332
144 -0.83931488 0.59759539
145 -0.83209485 0.56933975
146 -0.82375598 0.54144078
147 -0.8143127 0.51393253
148 -0.80378234 0.48684847
149 -0.79218495 0.46022165
150 -0.77954352 0.4340845
151 -0.76588464 0.40846884
152 -0.75123847 0.38340589
153 -0.73563957 0.35892624
154 -0.71912742 0.33505964
155 -0.70174718 0.31183523
156 -0.68355101 0.28928128
157 -0.66459954 0.26742527
